p1_name,p2_name,y_true,y_pred_catboost,abs_error,consistency_confidence,neighbor_target_std,mean_neighbor_distance,local_mean_target
carola von heimburg,susan rutschmann,35.0,43.0,8.0,0.04339942767229124,22.041778512633684,4.098942679727361,19.4
istván sági,swapnil narwankar,63.0,36.0,27.0,0.0895526770389905,10.166612021711067,1.9583199663819009,-10.8
oliver bodem,yann leutwiler,-19.0,-20.0,1.0,0.09562723127577466,9.457272334029511,2.7183022686814082,-18.6
zhichun wu,christoph steckermeier,2.0,10.0,8.0,0.058927616997881065,15.969971822141703,2.849567859892671,0.4
fabienne dony,nicole furler,54.0,55.0,1.0,0.061439684812974044,15.276125163142648,4.940467178816272,36.8
grandchamp mathéo,olivier jalet,12.0,2.0,10.0,0.04141388663080053,23.146490014686893,1.6921538783406098,-11.2
rakesh gupta,andre bandi,-29.0,-35.0,6.0,0.1972620816115142,4.069397989875161,2.069736860943876,-23.8
michael breitfeld,sandro renz,25.0,17.0,8.0,0.03647014293722498,26.419689627245813,1.5717154625324117,2.0
marc gähwiler,céline chan,21.0,23.0,2.0,0.03537990880532781,27.264629100723155,1.7926780589675464,-1.2
rafael werner,roger schweizer,8.0,-5.0,13.0,0.09783095557732988,9.221713506718803,2.7913007035427357,-30.4
yannic andrey,nicolas lenggenhager,-33.0,-14.0,19.0,0.09452560612453105,9.579144011862438,5.274670005417766,5.8
magnus ekstrand,ulrich schlepphorst,24.0,28.0,4.0,0.07497062584071505,12.338557452149745,2.8350541897139587,-4.6
bastian böhm,thomas cavé,14.0,16.0,2.0,0.040678443614046184,23.58304475677388,2.6463385744992776,15.8
marc-andré rauber,frank böhm,-25.0,-32.0,7.0,0.06702516140819803,13.919770113044253,5.977204476799534,-38.2
giovanni gentile,beat ladner,15.0,24.0,9.0,0.04479827353788066,21.322288807724185,4.17537895808194,-3.4
michał kurek,patrick oettl,7.0,17.0,10.0,0.04694021555572603,20.303694245136768,4.644238891475273,7.4
emilie roux,diana vuchinger,37.0,37.0,0.0,0.04395704337020216,21.749482752470232,1.6887244102728414,2.4
carola von heimburg,susan rutschmann,40.0,43.0,3.0,0.04339942767229124,22.041778512633684,3.874764278334245,19.4
sylvain ternon,noah mamié,22.0,19.0,3.0,0.09509046229004306,9.516301802696255,3.883181957640481,12.8
victoria t,heike voigt,-42.0,-31.0,11.0,0.080451910288365,11.42978564978364,3.0243017773343883,-18.6
fabienne blanc,nicole furler,22.0,30.0,8.0,0.04289905714593555,22.310535627814943,2.628153389769571,-8.2
kirsten i. kaptein,fabienne dony,-31.0,-9.0,22.0,0.15707061676257178,5.366563145999495,2.8163863325765806,-25.0
bastian böhm,leonhard prager,1.0,6.0,5.0,0.05783732090875241,16.28987415543779,2.1107068971143925,0.8
bertrand carlier,raphael paglia,-7.0,-24.0,17.0,0.02758537037598634,35.25109927363968,1.4161078379465732,1.4
andre damde,marek otavka,33.0,20.0,13.0,0.05477734090880979,17.255723688098392,2.596450394773315,-4.8
graham king,rakesh gupta,-10.0,-17.0,7.0,0.05807704146760278,16.218507946170636,3.4741966409871194,-18.4
thomas knaack,giovanni gentile,16.0,24.0,8.0,0.20543093991137132,3.867815921162743,4.037788202673044,11.2
swapnil narwankar,oliver bodem,-63.0,-41.0,22.0,0.0510008265536462,18.60752535938081,1.53739759056928,15.6
istván sági,dariusz adam walczak,0.0,5.0,5.0,0.05470792059807817,17.27888885316414,2.5853263981005226,15.8
magnus ekstrand,andre bandi,6.0,0.0,6.0,0.09645033129211958,9.368030742904295,4.08409097793643,-5.2
bastian böhm,matěj volf,-18.0,1.0,19.0,0.05039686233561802,18.842505141302205,2.1430627439640793,-16.6
leonhard prager,anant gupta,5.0,7.0,2.0,0.07254595820978521,12.784365451597509,7.770649874558492,-5.4
heiko reinhardt,marek otavka,-1.0,9.0,10.0,0.05434443136953269,17.401149387324963,3.688819165103,23.0
beat ladner,leonardo wang,8.0,9.0,1.0,0.12137712895606116,7.238784428341543,2.26517439278563,21.0
armand maxime,kevin gros,20.0,8.0,12.0,0.05247836949313166,18.05547008526779,2.2916804896351413,4.0
riccardo raimo,florian prorok,-21.0,6.0,27.0,0.072894317469941,12.718490476467716,2.6931303011355197,3.8
kirsten i. kaptein,nicole furler,52.0,51.0,1.0,0.13736023379924642,6.2801273872430325,4.297255795606447,25.4
ulrich schlepphorst,rakesh gupta,1.0,-1.0,2.0,0.04352301212856568,21.97635092548351,4.2147437278545565,-5.8
giovanni gentile,frank böhm,7.0,11.0,4.0,0.05142552670755255,18.445595680270127,2.4077689732616916,4.4
anant gupta,leonhard prager,13.0,3.0,10.0,0.06820526333953054,13.661625086350453,8.722943005091153,16.6
bertrand carlier,raphael paglia,-25.0,-24.0,1.0,0.026083473563729493,37.33845203004538,1.3133261789247406,5.8
bruno scherrer,matěj volf,7.0,7.0,0.0,0.0527861633798329,17.944358444926362,3.7753207589379847,-5.0
magnus ekstrand,thomas nussbächer,12.0,11.0,1.0,0.06741591286316698,13.833293172632466,3.4189413488417246,1.2
istván sági,olivier jalet,25.0,14.0,11.0,0.046182275189117716,20.65332902948094,2.2803267197141226,7.8
yann leutwiler,zhichun wu,19.0,24.0,5.0,0.038987048477287525,24.649543606322613,2.540582612257173,1.0
oliver bodem,christoph steckermeier,22.0,25.0,3.0,0.04694455702091456,20.301724064719235,1.1634926106426693,-0.8
michał kurek,bastian böhm,22.0,-11.0,33.0,0.09422857628619619,9.612491872558333,3.0508929169699526,-3.0
armand maxime,florian prorok,-14.0,-13.0,1.0,0.12549412439179433,6.968500556073738,2.125840539003934,-1.8
kevin gros,riccardo raimo,-16.0,3.0,19.0,0.07548623297930128,12.24744871391589,2.6273908413628995,9.0
beat ladner,marek otavka,4.0,9.0,5.0,0.03982780063510283,24.108089928486663,2.732447380295754,-4.0
leonardo wang,heiko reinhardt,-37.0,-30.0,7.0,0.07199265218853,12.890306435457616,5.570084694244051,-27.2
carola von heimburg,heike voigt,-7.0,-10.0,3.0,0.1020408163265306,8.8,1.7596244163617942,-30.6
susan rutschmann,victoria t,-28.0,-15.0,13.0,0.05635343074855971,16.745148551147583,2.1925131577226407,-15.0
pauline cavé,kirsten i. kaptein,32.0,36.0,4.0,0.14595353596062327,5.851495535331117,2.7842774080036223,24.6
emilie roux,fabienne blanc,32.0,35.0,3.0,0.13028759658658068,6.675327707311455,3.3560927626985118,21.2
leonhard prager,matěj volf,-23.0,-9.0,14.0,0.09313996967708389,9.736529155710468,2.7332193891018117,-3.0
roland pichler,raphael paglia,10.0,-19.0,29.0,0.03698018981161554,26.041505332833587,2.670373508766134,-11.8
anant gupta,bruno scherrer,30.0,19.0,11.0,0.03787765816418881,25.400787389370432,2.1654023520009638,-7.0
patrick oettl,thomas cavé,-12.0,-16.0,4.0,0.06411945780237291,14.59588983241515,2.3278931069765916,-3.4
rakesh gupta,dariusz adam walczak,23.0,21.0,2.0,0.1749496444924971,4.715930449020639,3.5463912086745273,32.6
anna-klara ahlmer,holly ranson,20.0,14.0,6.0,0.1145415118453893,7.730459236035076,3.70158264885992,16.2
graham king,istván sági,30.0,17.0,13.0,0.0548051845562275,17.246448909848077,4.482296536498643,-2.4
marek otavka,swapnil narwankar,39.0,42.0,3.0,0.10665350833644839,8.37615663654877,3.781075819299263,32.8
andre damde,oliver bodem,32.0,21.0,11.0,0.03516159984284802,27.44011661782799,2.8970926593555686,-1.2
noah mamié,yannic andrey,-22.0,-7.0,15.0,0.09009410830061464,10.099504938362077,2.756168259995337,-13.0
bertrand carlier,giovanni gentile,18.0,16.0,2.0,0.16129032258064516,5.2,2.221222810515556,-15.4
raphael paglia,thomas knaack,-4.0,-10.0,6.0,0.0875422833206643,10.423051376636307,2.623287265168764,-8.6
sylvain ternon,nicolas lenggenhager,22.0,16.0,6.0,0.05986311815469982,15.704776343520464,4.025989901831823,11.6
nikola mikac,hannes sunzenauer,34.0,38.0,4.0,0.06104817092793473,15.380507143784303,3.3490979847528983,27.2
christian börner,david chelly,-27.0,-15.0,12.0,0.06387304381875121,14.656056768449009,6.992623418938896,-20.0
neethu maliakal,dominique nellie merky,-49.0,-53.0,4.0,0.048253007260856136,19.724096937502612,0.0,-13.4
daryna hnatiuk,viktoriia tsygankova,22.0,15.0,7.0,0.041266492548716886,23.232735525546705,1.1189967406047245,-14.8
nikola mikac,david chelly,11.0,16.0,5.0,0.09685009983131472,9.325234581499814,4.281049066654842,11.8
christian börner,hannes sunzenauer,23.0,6.0,17.0,0.09202072547566634,9.867117106835208,2.7737612451528166,-7.8
dominique nellie merky,viktoriia tsygankova,32.0,30.0,2.0,0.06464425896596629,14.46927779814874,1.6006634152676527,24.8
ho suet ying,neethu maliakal,43.0,53.0,10.0,0.038239827594827705,25.15074551578939,1.4843619206052303,13.8
hannes sunzenauer,david chelly,-34.0,-14.0,20.0,0.08816673064437823,10.342146779078316,4.628179182382824,-15.8
christian börner,nikola mikac,-26.0,-32.0,6.0,0.0690803124160488,13.475904422338413,4.60945598093642,-34.0
daryna hnatiuk,neethu maliakal,34.0,34.0,0.0,0.0537306248227489,17.611359970201054,2.517135855870199,19.2
matthias regli,thorsten hainke,-65.0,-55.0,10.0,0.048253007260856136,19.724096937502612,0.0,-13.4
ho suet ying,dominique nellie merky,43.0,39.0,4.0,0.05569772225254222,16.95405556201819,1.5535757395221421,-11.4
bernhard tintel,ahmad juanidi bin jalaludin,3.0,-3.0,6.0,0.048253007260856136,19.724096937502612,0.0,-13.4
dominique nellie merky,hannes sunzenauer,-10.0,-2.0,8.0,0.11019706690458785,8.07465169527454,2.2219338438394685,17.0
dominik janda,matthias regli,53.0,39.0,14.0,0.039702075421189836,24.187600128991715,2.2926161250303974,8.6
dominik janda,david chelly,-18.0,-14.0,4.0,0.1042424550188953,8.593020423576334,3.5554192684747568,9.4
florian prorok,simone seitz,31.0,33.0,2.0,0.06418716947856909,14.579437574886077,2.759314354583997,1.8
sandra ettenauer,james trueman,-22.0,-9.0,13.0,0.09562723127577466,9.457272334029511,5.37996350363212,1.6
nikola mikac,stefan urban,5.0,29.0,24.0,0.06287318098711053,14.905032707109369,6.311611709476262,20.2
matthias windbacher,molnár gergely,18.0,13.0,5.0,0.0872788221661231,10.457533169921097,2.365060746054386,-10.8
neethu maliakal,viktoriia tsygankova,-25.0,-24.0,1.0,0.060231660996014146,15.602563891873668,2.6599175390583976,-20.6
dominik janda,thorsten hainke,-3.0,-17.0,14.0,0.05908481151985553,15.924823389915506,1.361420066444719,-8.0
dominique nellie merky,ahmad juanidi bin jalaludin,1.0,24.0,23.0,0.06595470421768082,14.161920773680384,1.6026883555498208,-8.2
bernhard tintel,hannes sunzenauer,-16.0,-10.0,6.0,0.06095148137610681,15.406492138056606,1.6703026522797515,-0.2
sylvain ternon,martin kova,38.0,36.0,2.0,0.04489269735885998,21.275337835155522,7.484113410055459,5.6
matthias windbacher,nicolas lenggenhager,-21.0,-31.0,10.0,0.07175264067706771,12.936769303036982,3.465157480524674,-18.2
mostafa kazemi,david chelly,-17.0,-11.0,6.0,0.0832199358851473,11.01635148313633,9.772425415307291,0.2
roland pichler,mandrin mouchet,-31.0,-25.0,6.0,0.05424289034377126,17.435595774162696,3.5544651251095756,-8.0
simone seitz,sandra ettenauer,-5.0,-1.0,4.0,0.05211615546095649,18.18790807102345,7.066617808631814,15.0
cornelius radermacher,nikola mikac,26.0,4.0,22.0,0.09452560612453106,9.579144011862436,3.6713243819666217,19.8
florian prorok,james trueman,9.0,7.0,2.0,0.09331869637251494,9.715966241192895,4.1417077281235155,10.0
ahmad juanidi bin jalaludin,hannes sunzenauer,-26.0,-14.0,12.0,0.0407037273799914,23.567774608562427,3.416797906850687,21.6
dominique nellie merky,bernhard tintel,24.0,21.0,3.0,0.11962655750921067,7.35934779718964,2.1011222725266236,-14.8
dominik janda,neethu maliakal,42.0,41.0,1.0,0.08710453882082986,10.480458005259122,3.3774409784058093,27.4
simone seitz,clarissa steiner,13.0,1.0,12.0,0.07248018320494663,12.796874618437112,1.2300468162646652,9.2
thorsten hainke,viktoriia tsygankova,58.0,46.0,12.0,0.13205380782137424,6.572670690061994,2.091439975022392,25.0
nikola mikac,matthias windbacher,10.0,17.0,7.0,0.056544062334864344,16.685322891691367,3.4388794901966344,6.0
martin kova,roland pichler,4.0,0.0,4.0,0.04219762258766584,22.698017534577772,1.5013966859139694,2.0
sylvain ternon,mandrin mouchet,32.0,37.0,5.0,0.05738285730808234,16.426807358704856,3.643902843110472,11.6
cornelius radermacher,nicolas lenggenhager,13.0,11.0,2.0,0.3189369804511973,2.1354156504062622,4.376154501232451,19.2
daryna hnatiuk,dominique nellie merky,-33.0,-36.0,3.0,0.0471368021528536,20.214846029589243,1.959748663353846,8.4
sandra ettenauer,simone seitz,5.0,9.0,4.0,0.057829108620227804,16.29232948353304,7.123797167421723,2.6
ho suet ying,viktoriia tsygankova,43.0,48.0,5.0,0.15404019503080904,5.491812087098393,4.203685934061071,26.2
roland pichler,matthias windbacher,-22.0,-17.0,5.0,0.07904132777458894,11.651609330903607,2.9536490354445823,-9.2
florian prorok,david chelly,-4.0,-5.0,1.0,0.10065097870973452,8.935323161475472,2.6869213813450306,-9.4
neethu maliakal,viktoriia tsygankova,-22.0,-24.0,2.0,0.07958320153540802,11.565465835840769,2.02196312188794,-6.2
ho suet ying,daryna hnatiuk,46.0,50.0,4.0,0.07861593032551253,11.720068259186888,3.422884810295661,23.2
mandrin mouchet,nicolas lenggenhager,-7.0,-29.0,22.0,0.05623999134256031,16.780941570722426,2.224997080774004,-16.0
sandra ettenauer,clarissa steiner,1.0,-1.0,2.0,0.05490998502628414,17.21162397916013,7.752209812588264,2.4
sylvain ternon,cornelius radermacher,15.0,6.0,9.0,0.06694784264203828,13.937001112147477,2.2714676417957724,-9.6
ray ryan,aditya sharma,20.0,11.0,9.0,0.07614637968866267,12.13260071048248,2.1832198327759995,-43.0
antonin bogaert,sven reiter,22.0,12.0,10.0,0.03171715901712943,30.528675044947494,2.9232093062880695,14.0
harold van schouwen,charles loevenbruck,-21.0,-18.0,3.0,0.06332364402975425,14.791889669680478,2.815951486429744,-18.0
nikhil mansukhani,fredrik stenberg,3.0,-2.0,5.0,0.12830192871092141,6.794115100585212,1.5093188962330324,13.8
takpin lam,michael gonnon,-24.0,-20.0,4.0,0.10218311095269708,8.78635305459552,2.832708640680213,0.0
simon bacha,rachid ben cherif,35.0,36.0,1.0,0.2583618810609758,2.870540018881465,2.863784975741784,14.4
sabry ghoneim,filip westgaard,-12.0,-8.0,4.0,0.05681429270050148,16.601204775557708,2.0846574411282544,-27.0
ishan bairoliya,nirmal patel,36.0,26.0,10.0,0.05660548245700147,16.666133324799727,1.8361487118747726,-2.2
dan holck-hansen,jean baptiste marx,-28.0,-19.0,9.0,0.0372821730767904,25.822470834527046,1.2335464094329627,0.0
zhichun wu,mathieu batard,7.0,10.0,3.0,0.05261927186496793,18.00444389588304,3.503832273051118,17.2
lotfullah yusufi,chun kit tse,-11.0,-20.0,9.0,0.08914537543090754,10.21763181955584,3.6209445314967796,-28.0
thomas pauvert,patrik sebesi,-13.0,-13.0,0.0,0.19006148895877056,4.261455150532504,1.570753350368886,-22.2
patrik pluskal,mathias schilling,20.0,19.0,1.0,0.03795016701780278,25.350345165302976,1.747451947178675,2.4
thomas klaiber,istván sági,35.0,33.0,2.0,0.05884083824558846,15.994999218505765,2.3229389002907412,11.6
mio fischer,andreas stooss,-1.0,14.0,15.0,0.18364723636346345,4.445222154178573,1.6629280551778216,-10.8
logan macey,victor solomon,25.0,17.0,8.0,0.09215835365285091,9.850888284819801,3.1094597876566024,39.4
dorian batard,christopher votion,-33.0,-32.0,1.0,0.26415349932497395,2.7856776554368237,1.8558760638290863,17.2
varun motasha,masykur pua,17.0,18.0,1.0,0.04567058263376724,20.895932618574363,2.091126074013827,12.4
pupiallo adam,stefan steckermeier,-44.0,-28.0,16.0,0.04700982627929968,20.272148381461694,3.7248517972735216,12.2
daan goossens,marcin siperek,-15.0,-19.0,4.0,0.05392844506347212,17.543089807670714,2.2509471227230824,-4.2
ganesh jain,jean-pierre stevenot,-8.0,-6.0,2.0,0.06604088253131131,14.142135623730951,3.357732106884155,6.0
christoph latzke,daniel naumescu,24.0,18.0,6.0,0.09134201809265732,9.94786409235671,2.0192308130660224,-2.8
aris solomon,geoffrey bonnamy,-29.0,-32.0,3.0,0.10354170266042922,8.657944328765344,3.009483604212365,-16.8
alexander kostka,rafał kołodziejski,-16.0,-6.0,10.0,0.028792971413750455,33.73069818429497,1.6109681281542187,-5.8
sebastien guicherd,jaroslaw pupiallo,47.0,39.0,8.0,0.06571037020153599,14.218298069740976,1.929739764008254,9.2
danny van de kerkhof,rahul kejriwal,-29.0,-19.0,10.0,0.07409383527617071,12.496399481450647,1.6362185076683697,-15.8
michael lechner,albéric mérieult,13.0,15.0,2.0,0.04911651167610514,19.3597520645281,4.637873987871599,15.0
david björkryd,jakob niemeyer,27.0,29.0,2.0,0.08892842227676566,10.244998779892558,1.7924702845691936,18.2
hei nam lee,anders krog,22.0,20.0,2.0,0.0731801264691973,12.66491215919005,5.875254466742006,30.0
aurélien guyonneau,niklas hägerbrand,14.0,8.0,6.0,0.11347118577364829,7.812809993849845,1.87809554394159,6.6
giovanni gentile,jacob öhlund,6.0,9.0,3.0,0.06842426741209594,13.614697940094006,4.433105365464542,11.8
thomas nussbächer,daniel austin,8.0,-9.0,17.0,0.06145946311393997,15.270887335056859,4.184238027091402,-6.0
piotr ostaszyk,volker gundelach,23.0,-2.0,25.0,0.055299564032629964,17.083325203250098,1.7222133196582547,-4.4
pierre henriot,riccardo raimo,-1.0,1.0,2.0,0.07296125741345595,12.705904139414873,2.84619282471337,12.4
leon steiner,théo skibniewski,-21.0,-17.0,4.0,0.17022948342625555,4.874423042781576,3.5241317458807218,-15.8
alex porush,lukáš dvořák,1.0,5.0,4.0,0.13570963931335348,6.368673331236263,2.3595698550427384,-11.8
stuart preston,luca hamon,-19.0,-23.0,4.0,0.08936397668500191,10.190191362285598,3.3038389458112256,3.6
john paul champa,mark de bruin,21.0,19.0,2.0,0.07104711286740951,13.075167302944923,3.2550959591703643,1.8
leigh ware,martin björkryd,-28.0,-20.0,8.0,0.06182891899630312,15.173661390712526,2.3875711739260743,-16.6
freddy runget,guus van de burgt,-11.0,5.0,16.0,0.058127019729405385,16.203703280423277,3.8603074355283695,7.8
patrick bürgi,frank böhm,29.0,6.0,23.0,0.046219496902062396,20.635891063872187,6.216449181878286,-6.6
benjamin radl,kieran shelley,-7.0,-12.0,5.0,0.08139750541099008,11.285388783732708,3.163619917797572,5.8
mostafa kazemi,adit patel,-30.0,-34.0,4.0,0.07489784986352341,12.351518125315609,3.7364943376720348,-25.2
james trueman,tobias vogelsang,-13.0,-1.0,12.0,0.05353500611274764,17.679366504487653,5.586893309920052,-10.8
stan soels,yves bret,-22.0,-12.0,10.0,0.067141655625738,13.893883546366725,2.177327249114219,-12.6
igor rapeneau,christian schupp,18.0,19.0,1.0,0.0605126768707727,15.52546295606028,2.4668005264978285,-3.4
stefan niemeyer,ali reza panahi,-20.0,-21.0,1.0,0.034393084945875584,28.075612192791095,2.885001169841145,-1.4
raif fontanelli,rafał szlazak,9.0,-9.0,18.0,0.06254692897583686,14.987995196156158,3.2447472547654685,-1.6
marc-andré rauber,françois bausier,-17.0,-26.0,9.0,0.08816673064437823,10.342146779078316,4.558807549016711,-34.2
naveen yarlagadda,jon spinks,4.0,9.0,5.0,0.04731367005698039,20.135540717845153,1.8003696418779669,0.6
maroun nader,florian prorok,-15.0,-14.0,1.0,0.040128626340012755,23.919866220361683,1.9702134710832901,-4.2
jordan marcus,frederic antoine,15.0,6.0,9.0,0.08993381176073781,10.119288512538814,3.8543426518042962,-1.0
adam borkowski,johnny bispham,-6.0,1.0,7.0,0.05512143788339331,17.141761869772896,1.781791541490335,23.6
michaël bouton,shree dhond,4.0,4.0,0.0,0.0690378581333226,13.484806264830059,3.367310467472494,-2.4
bastian holzhäuser,mortesa nurie,16.0,38.0,22.0,0.1317366357519706,6.590902821313633,3.9170564554468306,34.4
morten lindholm,alexander kaess,-5.0,0.0,5.0,0.05865129430316096,16.049922118191105,2.5257804483624184,-2.0
julien castel,prashant sen,31.0,35.0,4.0,0.03916588030009614,24.532427519509763,2.41403689333919,23.6
balázs döbörhegyi,dariusz adam walczak,28.0,20.0,8.0,0.0600926442161128,15.640971836813721,3.1346628387780817,36.6
jiří borovička,andre damde,-14.0,-18.0,4.0,0.09215835365285091,9.850888284819801,1.643127418360147,-11.6
ollie barton,henrik hakansson,-11.0,-2.0,9.0,0.07427020705303386,12.464349160706305,3.710387358786272,31.8
jules riss,james hempstead,-22.0,2.0,24.0,0.08681644503688218,10.518555033843766,2.6360700922009572,17.4
martin holdt,bo platzack,1.0,-1.0,2.0,0.0842972691555574,10.862780491200215,2.9990448342788243,12.0
matthias windbacher,ola ulmo,-7.0,-3.0,4.0,0.051949715550032007,18.24938355123263,2.247477372369494,0.4
volker sach,jamie watkin-rees,-33.0,-26.0,7.0,0.06259919923789602,14.974645237867907,1.6580510675408782,13.4
viktor olivemark,peter barton,6.0,0.0,6.0,0.04729145083250435,20.14547095503106,3.4366158681268346,-18.6
molnár gergely,leon sam,-19.0,-8.0,11.0,0.08739561260426963,10.44222198576529,2.471547273221336,12.4
tze ho ho,zain magdon-ismail,39.0,31.0,8.0,0.10256560536912311,8.749857141690944,3.171973848683151,-6.8
tsz cheong fung,anders lytoft fyrst,-1.0,-12.0,11.0,0.04008561120004407,23.946607275353223,1.405639851857882,-5.4
flavio wolf,chung him samuel li,-15.0,-3.0,12.0,0.050564857089696616,18.776581158453737,3.434863113633619,1.8
steffen neumann,reuben cox,24.0,23.0,1.0,0.06688361919684069,13.95134402127623,3.6147708252723247,3.6
chun cheung,leo hörtinger,14.0,0.0,14.0,0.05778810065606046,16.304600577751057,2.0410146534201874,-1.4
rohan shergill,vikramaditya chaufla,-25.0,-16.0,9.0,0.06879878953101484,13.535139452550904,4.076427681784112,-19.0
carsten krog,rostislav kniezek,-1.0,12.0,13.0,0.05778810065606047,16.304600577751053,2.3604137716869036,1.6
andrew leung,jean michot,-5.0,0.0,5.0,0.056406609285114,16.72841893306119,3.671039518530967,-3.4
jonathan ritter,johannes sgiarovello,20.0,13.0,7.0,0.15404019503080904,5.491812087098393,2.969802615980108,21.8
