y_true,y_pred,abs_error,density_confidence,consistency_confidence,combined_confidence,mean_neighbor_distance,neighbor_target_std,local_mean_target
3.0,-3.2188889261818296,6.21888892618183,0.24230635771638037,0.08052135508526537,0.16141385640082287,3.12700685786586,11.419065711711928,-3.7777777777777777
15.0,-14.069984668169898,29.069984668169898,0.23387639207159658,0.046338203651116905,0.14010729786135673,3.275762898265807,20.580465387244175,-14.333333333333334
20.0,15.791345744058379,4.208654255941621,0.2520863909993781,0.0426911052437928,0.14738874812158542,2.9668940319847223,22.424083173517698,16.22222222222222
27.0,27.93505075247659,0.9350507524765916,0.2876616348204352,0.045209394106427936,0.16643551446343158,2.4763064620147284,21.119296658696395,27.555555555555557
-9.0,-3.6769133443047637,5.323086655695237,0.22773107281527233,0.06239897777311703,0.14506502529419468,3.391144289787656,15.025903559446194,-4.0
21.0,8.628709305004929,12.371290694995071,0.27221284886172964,0.06871949161008661,0.17046617023590813,2.6735958797740276,13.551912078657178,7.888888888888889
30.0,39.559184319159584,9.559184319159584,0.22155014015635702,0.07711864443825077,0.1493343922973039,3.5136509473397717,11.967032904743343,40.888888888888886
4.0,2.2285214520922323,1.7714785479077677,0.47197772324018794,0.03147906312989171,0.2517283931850398,1.1187440651539038,30.76714617819822,2.2222222222222223
18.0,18.15699360182289,0.15699360182289013,0.14183300101240512,0.08525887209015237,0.11354593655127874,6.050545309356721,10.728984626287387,19.0
-9.0,-2.868174504559722,6.131825495440278,0.2751009130118858,0.039617167462161,0.15735904023702338,2.6350297389118253,24.241582476968254,-4.111111111111111
16.0,-0.9594730265018243,16.959473026501826,0.23491294497621712,0.0753088174441492,0.15511088121018315,3.2568961029424806,12.278657585370048,-1.1111111111111112
33.0,16.250251695647467,16.749748304352533,0.22891317628306565,0.04383485387355498,0.13637401507831032,3.368468500753476,21.812896853371,17.444444444444443
-17.0,-4.561094249813292,12.43890575018671,0.29898414825023895,0.0487942406417826,0.17388919444601078,2.3446589254057577,19.494221999300837,-4.444444444444445
-11.0,6.793227793085461,17.79322779308546,0.4205601033635973,0.05301192178962317,0.23678601257661022,1.3777814205439385,17.86368134263235,6.666666666666667
10.0,6.71504877879871,3.2849512212012897,0.09889882779019743,0.06067676697623259,0.07978779738321501,9.111343302484695,15.48077262243892,4.111111111111111
-21.0,11.00043363078833,32.00043363078833,0.32196409628731665,0.035938912965732754,0.1789515046265247,2.105936380892647,26.824992952721914,8.444444444444445
-31.0,-14.634226347940979,16.36577365205902,0.3454933811394963,0.036845107819633904,0.1911692444795651,1.8944114550091495,26.14064523559687,-14.333333333333334
25.0,-4.297761317278459,29.297761317278457,0.26034060076735,0.060405580398918315,0.16037309058313415,2.841121965043159,15.55476188451468,-3.7777777777777777
22.0,-0.0521279982659645,22.052127998265963,0.23565678559710862,0.043583668690773056,0.13962022714394084,3.2434593914458847,21.94437412084372,-0.6666666666666666
-47.0,-19.103559920109255,27.896440079890745,0.2951257043020538,0.10400165083447727,0.19956367756826554,2.3883866617613383,8.615231988880057,-19.666666666666668
-36.0,-18.006999798084706,17.993000201915294,0.13934242584395293,0.07373573477804224,0.10653908031099758,6.176565169892204,12.561945276739683,-18.444444444444443
12.0,21.657926545230346,9.657926545230346,0.246803140012291,0.07794188175058586,0.16237251088143845,3.051812306562223,11.83007258151659,22.77777777777778
-21.0,-11.637119641970305,9.362880358029695,0.20413798560322624,0.13100580420257674,0.16757189490290147,3.898647339176035,6.6332495807108,-11.333333333333334
22.0,3.892002956164567,18.107997043835432,0.1312260444069171,0.0689312905916282,0.10007866749927265,6.620438492370564,13.50719972623654,2.3333333333333335
20.0,8.041951120197378,11.958048879802622,0.25582601496539853,0.05951390093931572,0.1576699579523571,2.9089066064499107,15.802797064498689,7.777777777777778
10.0,3.1092800011322104,6.890719998867789,0.3029925233415421,0.04401322036623529,0.17350287185388868,2.300411472110058,21.72044607685988,1.6666666666666667
4.0,2.4866456229303875,1.5133543770696125,0.2154090710096664,0.06016666399923173,0.13778786750444905,3.6423300342589817,15.620499351813308,2.3333333333333335
28.0,-7.757975900909978,35.757975900909976,0.2516682628984723,0.04867257255501129,0.15017041772674178,2.973484731379971,19.545451935374242,-7.444444444444445
11.0,9.126577549105352,1.8734224508946475,0.337631859447593,0.04051527276096456,0.18907356610427878,1.9618058012538337,23.682050294956294,8.777777777777779
21.0,21.37916705396954,0.37916705396953887,0.2534258098093643,0.06892694808564512,0.1611763789475047,2.945928004540006,13.508113702603675,21.444444444444443
-38.0,-30.663522229411313,7.3364777705886866,0.13247009313466535,0.07556677944361512,0.10401843628914023,6.548873684141132,12.233328287414441,-30.11111111111111
31.0,-4.10127372987381,35.10127372987381,0.2693836015464822,0.06510230393677753,0.16724295274162987,2.712178448350909,14.36043948569201,-4.666666666666667
-30.0,-16.93137080493744,13.06862919506256,0.2127012449341944,0.0764347998178936,0.144568022376044,3.701429934316465,12.083045973594572,-17.0
-17.0,-8.271841183520777,8.728158816479223,0.15545576525706906,0.06060935218334976,0.1080325587202094,5.432698062669804,15.499103916750228,-9.0
19.0,8.218896607647277,10.781103392352723,0.20354579266732287,0.07445162139360492,0.1389987070304639,3.9128993868932938,12.431540929287213,7.888888888888889
-5.0,-2.8888888888888897,2.1111111111111103,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
-21.0,-2.8888888888888897,18.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
-21.0,-2.8888888888888897,18.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
-38.0,-31.013786098145587,6.986213901854413,0.171116373486021,0.04664526136296793,0.10888081742449446,4.843976117701518,20.43840490502447,-33.22222222222222
-18.0,-2.8888888888888897,15.11111111111111,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
34.0,-2.8888888888888897,36.88888888888889,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
-32.0,-13.769890748782588,18.230109251217414,0.39471552713915004,0.0690575902686948,0.2318865587039224,1.5334701354362164,13.480667456091645,-14.222222222222221
48.0,10.451196791639159,37.54880320836084,0.3271720542877839,0.04703795299546076,0.18710500364162233,2.05649577002194,20.259428532030327,9.0
33.0,-2.8888888888888897,35.88888888888889,1.0,0.05177375472177071,0.5258868773608854,0.0,18.31480545256848,-2.888888888888889
22.0,13.684027082815694,8.315972917184306,0.49738311470362134,0.03633971202351284,0.2668614133635671,1.0105226141339279,26.51810469364675,13.88888888888889
-8.0,-12.78698818682401,4.78698818682401,0.3109053111111777,0.10223596968455027,0.206570640397864,2.2164133717304253,8.781293248212995,-12.666666666666666
23.0,11.32233788591778,11.67766211408222,0.1909069243852862,0.042375608260077954,0.11664126632268207,4.238154683073786,22.59848132120146,11.555555555555555
